sample_id,fuel,set_id,source_set_id,candidate_pair_index,flow_setting,sync_timestamp,rgb_timestamp,ir_timestamp,thermal_timestamp,rgb_ir_delta_ms,thermal_time_delta_ms,thermal_frame_index,thermal_fps,thermal_video_width,thermal_video_height,thermal_video_frame_count,rgb_sequence,ir_sequence,rgb_tick_ms,ir_tick_ms,rgb_path,ir_path,thermal_path,source_rgb_path,source_ir_path,source_thermal_video,thermal_extract_flag,gas_timestamp,gas_time_delta_s,gas_source_line,gas_match_flag,gas_raw_efficiency_percent,gas_efficiency_percent,gas_raw_ambient_temp_c,gas_ambient_temp_c,gas_raw_stack_temp_c,gas_stack_temp_c,gas_raw_oxygen_percent,gas_oxygen_percent,gas_raw_carbon_monoxide_ppm,gas_carbon_monoxide_ppm,gas_raw_carbon_dioxide_percent,gas_carbon_dioxide_percent,gas_raw_stack_draft_inwc,gas_stack_draft_inwc,gas_raw_excess_air_percent,gas_excess_air_percent,gas_raw_nitric_oxide_ppm,gas_nitric_oxide_ppm,gas_raw_nitrogen_dioxide_ppm,gas_nitrogen_dioxide_ppm,gas_raw_oxides_of_nitrogen_ppm,gas_oxides_of_nitrogen_ppm,gas_qc_flag,gas_qc_reasons,gas_qc_warnings,gas_qc_version
flare_20260515_propene_set005_000169,propene,set-005,set-5,169,16,2026-05-15 20:28:14.653473,2026-05-15 20:28:14.575473,2026-05-15 20:28:14.731473,2026-05-15 20:28:14.644955,-156,-8.518,7180,25.001866,768,576,13396,169,2365,8046390,8046546,data/propene/set-005/rgb/flare_20260515_propene_set005_000169_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000169_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000169_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000169_00000000007AC736.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002365_00000000007AC7D2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:15,0.346527,5121,ok,N.A.,,36,36.0,446,446.0,11.1,11.1,1.89,1.89,2.4,2.4,0.6,0.6,291,291.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000170,propene,set-005,set-5,170,16,2026-05-15 20:28:16.325473,2026-05-15 20:28:16.247473,2026-05-15 20:28:16.403473,2026-05-15 20:28:16.324829,-156,-0.644,7222,25.001866,768,576,13396,170,2366,8048062,8048218,data/propene/set-005/rgb/flare_20260515_propene_set005_000170_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000170_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000170_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000170_00000000007ACDBE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002366_00000000007ACE5A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:16,-0.325473,5122,ok,N.A.,,36,36.0,447,447.0,11.1,11.1,2.27,2.27,2.6,2.6,0.6,0.6,271,271.0,N.A.,,2,2.0,2,2.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000171,propene,set-005,set-5,171,16,2026-05-15 20:28:18.161473,2026-05-15 20:28:18.075473,2026-05-15 20:28:18.247473,2026-05-15 20:28:18.164692,-172,3.219,7268,25.001866,768,576,13396,171,2367,8049890,8050062,data/propene/set-005/rgb/flare_20260515_propene_set005_000171_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000171_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000171_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000171_00000000007AD4E2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002367_00000000007AD58E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:18,-0.161473,5124,ok,62.4,62.4,36,36.0,446,446.0,11.2,11.2,OVER,,2.0,2.0,0,0.0,0.6,0.6,319,319.0,N.A.,,N.A.,,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000172,propene,set-005,set-5,172,16,2026-05-15 20:28:19.825473,2026-05-15 20:28:19.747473,2026-05-15 20:28:19.903473,2026-05-15 20:28:19.844567,-156,19.094,7310,25.001866,768,576,13396,172,2368,8051562,8051718,data/propene/set-005/rgb/flare_20260515_propene_set005_000172_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000172_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000172_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000172_00000000007ADB6A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002368_00000000007ADC06.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:20,0.174527,5126,ok,62.7,62.7,36,36.0,445,445.0,445,445.0,11.4,11.4,OVER,,0,0.0,0.6,0.6,626,626.0,N.A.,,N.A.,,reject,carbon_dioxide_percent_missing;oxygen_percent_outside_0_23,,gas-qc-v1
flare_20260515_propene_set005_000173,propene,set-005,set-5,173,16,2026-05-15 20:28:21.489473,2026-05-15 20:28:21.403473,2026-05-15 20:28:21.575473,2026-05-15 20:28:21.484444,-172,-5.029,7351,25.001866,768,576,13396,173,2369,8053218,8053390,data/propene/set-005/rgb/flare_20260515_propene_set005_000173_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000173_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000173_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000173_00000000007AE1E2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002369_00000000007AE28E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:21,-0.489473,5127,ok,62.1,62.1,36,36.0,446,446.0,11.9,11.9,OVER,,1.3,1.3,0.7,0.7,635,635.0,N.A.,,2,2.0,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000174,propene,set-005,set-5,174,16,2026-05-15 20:28:23.153473,2026-05-15 20:28:23.075473,2026-05-15 20:28:23.231473,2026-05-15 20:28:23.164319,-156,10.846,7393,25.001866,768,576,13396,174,2370,8054890,8055046,data/propene/set-005/rgb/flare_20260515_propene_set005_000174_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000174_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000174_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000174_00000000007AE86A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002370_00000000007AE906.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:23,-0.153473,5130,ok,57.0,57.0,36,36.0,446,446.0,13.5,13.5,OVER,,0.9,0.9,0.7,0.7,909,909.0,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000175,propene,set-005,set-5,175,16,2026-05-15 20:28:24.825473,2026-05-15 20:28:24.747473,2026-05-15 20:28:24.903473,2026-05-15 20:28:24.844193,-156,18.72,7435,25.001866,768,576,13396,175,2371,8056562,8056718,data/propene/set-005/rgb/flare_20260515_propene_set005_000175_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000175_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000175_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000175_00000000007AEEF2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002371_00000000007AEF8E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:25,0.174527,5133,ok,51.3,51.3,36,36.0,453,453.0,14.0,14.0,OVER,,1.4,1.4,0.6,0.6,620,620.0,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000176,propene,set-005,set-5,176,16,2026-05-15 20:28:26.489473,2026-05-15 20:28:26.403473,2026-05-15 20:28:26.575473,2026-05-15 20:28:26.484071,-172,-5.402,7476,25.001866,768,576,13396,176,2372,8058218,8058390,data/propene/set-005/rgb/flare_20260515_propene_set005_000176_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000176_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000176_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000176_00000000007AF56A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002372_00000000007AF616.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:26,-0.489473,5134,ok,N.A.,,36,36.0,457,457.0,13.9,13.9,2.33,2.33,2.1,2.1,0.6,0.6,547,547.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000177,propene,set-005,set-5,177,16,2026-05-15 20:28:28.153473,2026-05-15 20:28:28.075473,2026-05-15 20:28:28.231473,2026-05-15 20:28:28.163946,-156,10.473,7518,25.001866,768,576,13396,177,2373,8059890,8060046,data/propene/set-005/rgb/flare_20260515_propene_set005_000177_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000177_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000177_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000177_00000000007AFBF2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002373_00000000007AFC8E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:28,-0.153473,5138,ok,N.A.,,36,36.0,464,464.0,64,64.0,64,64.0,13.2,13.2,2.7,2.7,3040,3040.0,0.7,0.7,262,262.0,N.A.,,reject,oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23,,gas-qc-v1
flare_20260515_propene_set005_000178,propene,set-005,set-5,178,16,2026-05-15 20:28:29.825473,2026-05-15 20:28:29.747473,2026-05-15 20:28:29.903473,2026-05-15 20:28:29.843820,-156,18.347,7560,25.001866,768,576,13396,178,2374,8061562,8061718,data/propene/set-005/rgb/flare_20260515_propene_set005_000178_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000178_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000178_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000178_00000000007B027A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002374_00000000007B0316.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:30,0.174527,5142,ok,N.A.,,36,36.0,462,462.0,10.4,10.4,OVER,,2.0,2.0,0.8,0.8,222,222.0,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000179,propene,set-005,set-5,179,16,2026-05-15 20:28:31.489473,2026-05-15 20:28:31.403473,2026-05-15 20:28:31.575473,2026-05-15 20:28:31.483698,-172,-5.775,7601,25.001866,768,576,13396,179,2375,8063218,8063390,data/propene/set-005/rgb/flare_20260515_propene_set005_000179_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000179_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000179_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000179_00000000007B08F2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002375_00000000007B099E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:31,-0.489473,5145,ok,N.A.,,36,36.0,459,459.0,8.9,8.9,1.12,1.12,1.1,1.1,0.8,0.8,283,283.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000180,propene,set-005,set-5,180,16,2026-05-15 20:28:33.153473,2026-05-15 20:28:33.075473,2026-05-15 20:28:33.231473,2026-05-15 20:28:33.163572,-156,10.099,7643,25.001866,768,576,13396,180,2376,8064890,8065046,data/propene/set-005/rgb/flare_20260515_propene_set005_000180_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000180_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000180_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000180_00000000007B0F7A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002376_00000000007B1016.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:33,-0.153473,5149,ok,N.A.,,36,36.0,457,457.0,8.6,8.6,OVER,,1.0,1.0,0.7,0.7,672,672.0,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000181,propene,set-005,set-5,181,16,2026-05-15 20:28:34.825473,2026-05-15 20:28:34.747473,2026-05-15 20:28:34.903473,2026-05-15 20:28:34.843447,-156,17.974,7685,25.001866,768,576,13396,181,2377,8066562,8066718,data/propene/set-005/rgb/flare_20260515_propene_set005_000181_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000181_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000181_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000181_00000000007B1602.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002377_00000000007B169E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:35,0.174527,5155,ok,65.0,65.0,36,36.0,456,456.0,6,6.0,11.9,11.9,OVER,,0,0.0,0.7,0.7,511,511.0,N.A.,,N.A.,,reject,carbon_dioxide_percent_missing,,gas-qc-v1
flare_20260515_propene_set005_000182,propene,set-005,set-5,182,16,2026-05-15 20:28:36.489473,2026-05-15 20:28:36.403473,2026-05-15 20:28:36.575473,2026-05-15 20:28:36.483324,-172,-6.149,7726,25.001866,768,576,13396,182,2378,8068218,8068390,data/propene/set-005/rgb/flare_20260515_propene_set005_000182_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000182_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000182_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000182_00000000007B1C7A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002378_00000000007B1D26.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:36,-0.489473,5158,ok,N.A.,,36,36.0,36,36.0,453,453.0,13.3,13.3,1.11,1.11,26272,26272.0,0.7,0.7,504,504.0,N.A.,,N.A.,,reject,oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_propene_set005_000183,propene,set-005,set-5,183,16,2026-05-15 20:28:38.161473,2026-05-15 20:28:38.075473,2026-05-15 20:28:38.247473,2026-05-15 20:28:38.163199,-172,1.726,7768,25.001866,768,576,13396,183,2379,8069890,8070062,data/propene/set-005/rgb/flare_20260515_propene_set005_000183_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000183_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000183_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000183_00000000007B2302.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002379_00000000007B23AE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:38,-0.161473,5164,ok,N.A.,,36,36.0,441,441.0,13.7,13.7,OVER,,0.5,0.5,0.8,0.8,OVER,,OVER,,OVER,,N.A.,,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000184,propene,set-005,set-5,184,16,2026-05-15 20:28:39.989473,2026-05-15 20:28:39.903473,2026-05-15 20:28:40.075473,2026-05-15 20:28:40.003062,-172,13.589,7814,25.001866,768,576,13396,184,2380,8071718,8071890,data/propene/set-005/rgb/flare_20260515_propene_set005_000184_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000184_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000184_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000184_00000000007B2A26.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002380_00000000007B2AD2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:40,0.010527,5168,ok,N.A.,,36,36.0,434,434.0,13.9,13.9,OVER,,0.3,0.3,0.7,0.7,OVER,,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000185,propene,set-005,set-5,185,16,2026-05-15 20:28:41.653473,2026-05-15 20:28:41.575473,2026-05-15 20:28:41.731473,2026-05-15 20:28:41.642939,-156,-10.534,7855,25.001866,768,576,13396,185,2381,8073390,8073546,data/propene/set-005/rgb/flare_20260515_propene_set005_000185_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000185_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000185_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000185_00000000007B30AE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002381_00000000007B314A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:42,0.346527,5172,ok,47.5,47.5,36,36.0,433,433.0,16.2,16.2,OVER,,1.2,1.2,0.6,0.6,OVER,,N.A.,,2,2.0,2,2.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000186,propene,set-005,set-5,186,16,2026-05-15 20:28:43.325473,2026-05-15 20:28:43.247473,2026-05-15 20:28:43.403473,2026-05-15 20:28:43.322814,-156,-2.659,7897,25.001866,768,576,13396,186,2382,8075062,8075218,data/propene/set-005/rgb/flare_20260515_propene_set005_000186_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000186_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000186_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000186_00000000007B3736.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002382_00000000007B37D2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:43,-0.325473,5175,ok,35.9,35.9,36,36.0,433,433.0,17.2,17.2,1.36,1.36,1.8,1.8,0.6,0.6,686,686.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000187,propene,set-005,set-5,187,16,2026-05-15 20:28:44.989473,2026-05-15 20:28:44.903473,2026-05-15 20:28:45.075473,2026-05-15 20:28:45.002688,-172,13.215,7939,25.001866,768,576,13396,187,2383,8076718,8076890,data/propene/set-005/rgb/flare_20260515_propene_set005_000187_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000187_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000187_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000187_00000000007B3DAE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002383_00000000007B3E5A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:45,0.010527,5179,ok,N.A.,,36,36.0,435,435.0,17.2,17.2,OVER,,1.7,1.7,0.5,0.5,543,543.0,N.A.,,N.A.,,0.0,0.0,reject,carbon_monoxide_ppm_missing,,gas-qc-v1
flare_20260515_propene_set005_000188,propene,set-005,set-5,188,16,2026-05-15 20:28:46.661473,2026-05-15 20:28:46.575473,2026-05-15 20:28:46.747473,2026-05-15 20:28:46.642566,-172,-18.907,7980,25.001866,768,576,13396,188,2384,8078390,8078562,data/propene/set-005/rgb/flare_20260515_propene_set005_000188_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000188_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000188_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000188_00000000007B4436.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002384_00000000007B44E2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:47,0.338527,5185,ok,N.A.,,36,36.0,36,36.0,439,439.0,15.8,15.8,1.07,1.07,0,0.0,0.5,0.5,582,582.0,N.A.,,N.A.,,reject,oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23,,gas-qc-v1
flare_20260515_propene_set005_000189,propene,set-005,set-5,189,16,2026-05-15 20:28:48.325473,2026-05-15 20:28:48.247473,2026-05-15 20:28:48.403473,2026-05-15 20:28:48.322441,-156,-3.032,8022,25.001866,768,576,13396,189,2385,8080062,8080218,data/propene/set-005/rgb/flare_20260515_propene_set005_000189_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000189_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000189_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000189_00000000007B4ABE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002385_00000000007B4B5A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:48,-0.325473,5188,ok,N.A.,,36,36.0,441,441.0,15.3,15.3,1.43,1.43,1.7,1.7,0.5,0.5,537,537.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set005_000190,propene,set-005,set-5,190,16,2026-05-15 20:28:50.153473,2026-05-15 20:28:50.075473,2026-05-15 20:28:50.231473,2026-05-15 20:28:50.162303,-156,8.83,8068,25.001866,768,576,13396,190,2386,8081890,8082046,data/propene/set-005/rgb/flare_20260515_propene_set005_000190_rgb.png,data/propene/set-005/ir/flare_20260515_propene_set005_000190_ir.png,data/propene/set-005/thermal/flare_20260515_propene_set005_000190_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\RGB\00000190_00000000007B51E2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\IR\00002386_00000000007B527E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-5\Thermal\Rec_20260515_202327_369.mp4,ok,2026-05-15 20:28:50,-0.153473,5190,ok,N.A.,,36,36.0,445,445.0,14.7,14.7,1.88,1.88,1.9,1.9,0.5,0.5,590,590.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
